Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
1958,92,0.29221,0.25496,0.5,6385.127,1627.937,5571.159,18402.875,2.882
1958,93,0.31807,0.27442,0.5,4757.19,1305.489,4104.446,12831.717,2.697
1958,94,0.3451,0.29431,0.5,3451.701,1015.887,2943.758,8727.271,2.528
1958,95,0.37317,0.31449,0.5,2435.814,766.042,2052.793,5783.513,2.374
1958,96,0.40212,0.33481,0.5,1669.773,559.051,1390.247,3730.72,2.234
1958,97,0.43178,0.35511,0.5,1110.721,394.43,913.506,2340.473,2.107
1958,98,0.46193,0.37526,0.5,716.291,268.792,581.895,1426.966,1.992
1958,99,0.49236,0.39509,0.5,447.499,176.804,359.097,845.071,1.888
1958,100,0.52284,0.41449,0.5,270.696,112.2,214.596,485.974,1.795
1958,101,0.55316,0.43331,0.5,158.496,68.679,124.156,271.378,1.712
1958,102,0.58309,0.45147,0.5,89.817,40.549,69.542,147.222,1.639
1958,103,0.61242,0.46885,0.5,49.268,23.099,37.718,77.679,1.577
1958,104,0.64095,0.48539,0.5,26.169,12.702,19.818,39.961,1.527
1958,105,0.66852,1,1.496,13.466,13.466,20.144,20.144,1.496
1959,0,0.02196,0.02154,0.114,1e+05,2154.342,98092.319,7401451.056,74.015
1959,1,0.00192,0.00192,0.5,97845.658,188.128,97751.594,7303358.737,74.642
1959,2,0.00074,0.00074,0.5,97657.53,72.628,97621.216,7205607.143,73.784
1959,3,0.00055,0.00055,0.5,97584.902,53.622,97558.091,7107985.928,72.839
1959,4,0.00045,0.00045,0.5,97531.28,44.303,97509.128,7010427.837,71.879
1959,5,0.00045,0.00045,0.5,97486.976,44.18,97464.887,6912918.709,70.911
1959,6,0.00041,0.00041,0.5,97442.797,39.919,97422.837,6815453.822,69.943
1959,7,0.00032,0.00032,0.5,97402.878,31.381,97387.187,6718030.985,68.972
1959,8,0.00032,0.00032,0.5,97371.497,31.279,97355.857,6620643.798,67.994
1959,9,0.00028,0.00028,0.5,97340.217,27.131,97326.652,6523287.94,67.015
1959,10,0.00024,0.00024,0.5,97313.086,23.255,97301.459,6425961.289,66.034
1959,11,0.00023,0.00023,0.5,97289.832,22.439,97278.612,6328659.83,65.05
1959,12,0.00024,0.00024,0.5,97267.392,23.289,97255.748,6231381.218,64.064
1959,13,0.00027,0.00027,0.5,97244.104,26.189,97231.009,6134125.47,63.08
1959,14,0.00031,0.00031,0.5,97217.914,30.589,97202.62,6036894.461,62.097
1959,15,0.00039,0.00039,0.5,97187.325,37.99,97168.33,5939691.842,61.116
1959,16,0.00043,0.00043,0.5,97149.335,41.606,97128.532,5842523.512,60.14
1959,17,5e-04,5e-04,0.5,97107.729,48.745,97083.356,5745394.98,59.165
1959,18,0.00053,0.00053,0.5,97058.984,51.663,97033.152,5648311.624,58.195
1959,19,0.00059,0.00059,0.5,97007.321,57.681,96978.48,5551278.471,57.225
1959,20,0.00075,0.00075,0.5,96949.64,72.999,96913.14,5454299.991,56.259
1959,21,0.00071,0.00071,0.5,96876.64,68.335,96842.473,5357386.851,55.301
1959,22,0.00075,0.00075,0.5,96808.306,72.6,96772.006,5260544.378,54.34
1959,23,0.00077,0.00077,0.5,96735.706,74.136,96698.637,5163772.372,53.38
1959,24,8e-04,8e-04,0.5,96661.569,77.248,96622.945,5067073.735,52.421
1959,25,0.00072,0.00072,0.5,96584.322,69.359,96549.642,4970450.789,51.462
1959,26,0.00092,0.00092,0.5,96514.963,88.64,96470.643,4873901.147,50.499
1959,27,0.00097,0.00097,0.5,96426.323,93.95,96379.347,4777430.505,49.545
1959,28,0.00088,0.00088,0.5,96332.372,85.14,96289.802,4681051.157,48.593
1959,29,0.00089,0.00089,0.5,96247.232,85.908,96204.278,4584761.355,47.635
1959,30,0.001,0.001,0.5,96161.324,96.352,96113.148,4488557.077,46.677
1959,31,0.00107,0.00107,0.5,96064.972,102.516,96013.714,4392443.929,45.724
1959,32,0.00094,0.00094,0.5,95962.456,90.53,95917.191,4296430.215,44.772
1959,33,0.00103,0.00103,0.5,95871.926,98.75,95822.551,4200513.024,43.814
1959,34,0.0011,0.0011,0.5,95773.176,105.347,95720.502,4104690.473,42.858
1959,35,0.00135,0.00135,0.5,95667.829,128.752,95603.453,4008969.971,41.905
1959,36,0.00153,0.00153,0.5,95539.077,145.852,95466.151,3913366.518,40.961
1959,37,0.00163,0.00162,0.5,95393.224,154.901,95315.774,3817900.367,40.023
1959,38,0.00204,0.00204,0.5,95238.323,194.283,95141.182,3722584.594,39.087
1959,39,0.00231,0.00231,0.5,95044.04,219.084,94934.498,3627443.412,38.166
1959,40,0.00185,0.00185,0.5,94824.956,175.261,94737.326,3532508.914,37.253
1959,41,0.00199,0.00199,0.5,94649.695,188.565,94555.413,3437771.588,36.321
1959,42,0.0021,0.0021,0.5,94461.13,198.341,94361.959,3343216.176,35.393
1959,43,0.00227,0.00226,0.5,94262.789,213.388,94156.095,3248854.217,34.466
1959,44,0.00329,0.00329,0.5,94049.401,309.361,93894.72,3154698.122,33.543
1959,45,0.00362,0.00361,0.5,93740.04,338.564,93570.757,3060803.402,32.652
1959,46,0.00378,0.00378,0.5,93401.475,352.684,93225.134,2967232.644,31.769
1959,47,0.00346,0.00345,0.5,93048.792,321.336,92888.124,2874007.51,30.887
1959,48,0.00352,0.00351,0.5,92727.456,325.468,92564.722,2781119.387,29.992
1959,49,0.00412,0.00412,0.5,92401.988,380.331,92211.822,2688554.665,29.096
1959,50,0.00466,0.00465,0.5,92021.657,428.249,91807.532,2596342.843,28.214
1959,51,0.00509,0.00507,0.5,91593.408,464.738,91361.039,2504535.31,27.344
1959,52,0.00563,0.00561,0.5,91128.671,511.309,90873.016,2413174.271,26.481
1959,53,0.0062,0.00618,0.5,90617.361,560.387,90337.168,2322301.255,25.628
1959,54,0.00657,0.00655,0.5,90056.974,590.038,89761.955,2231964.087,24.784
1959,55,0.00723,0.0072,0.5,89466.936,644.104,89144.884,2142202.132,23.944
1959,56,0.00752,0.0075,0.5,88822.832,665.743,88489.961,2053057.248,23.114
1959,57,0.0084,0.00836,0.5,88157.09,737.427,87788.376,1964567.288,22.285
1959,58,0.00872,0.00868,0.5,87419.662,758.588,87040.368,1876778.912,21.469
1959,59,0.00929,0.00925,0.5,86661.074,801.735,86260.206,1789738.543,20.652
1959,60,0.00991,0.00986,0.5,85859.339,846.46,85436.109,1703478.337,19.84
1959,61,0.01112,0.01106,0.5,85012.878,940.305,84542.726,1618042.229,19.033
1959,62,0.01254,0.01246,0.5,84072.573,1047.941,83548.603,1533499.503,18.24
1959,63,0.01355,0.01346,0.5,83024.633,1117.614,82465.826,1449950.9,17.464
1959,64,0.01476,0.01465,0.5,81907.018,1200.098,81306.97,1367485.074,16.696
1959,65,0.01699,0.01684,0.5,80706.921,1359.428,80027.207,1286178.104,15.936
1959,66,0.01871,0.01854,0.5,79347.492,1470.962,78612.012,1206150.898,15.201
1959,67,0.01961,0.01942,0.5,77876.531,1512.376,77120.343,1127538.886,14.479
1959,68,0.02212,0.02188,0.5,76364.155,1670.756,75528.776,1050418.543,13.755
1959,69,0.02492,0.02461,0.5,74693.398,1838.105,73774.346,974889.767,13.052
1959,70,0.02762,0.02724,0.5,72855.293,1984.741,71862.923,901115.421,12.369
1959,71,0.03115,0.03068,0.5,70870.552,2174.092,69783.506,829252.498,11.701
1959,72,0.03466,0.03406,0.5,68696.46,2340.139,67526.391,759468.992,11.055
1959,73,0.03873,0.03799,0.5,66356.321,2521.158,65095.742,691942.601,10.428
1959,74,0.04438,0.04341,0.5,63835.164,2771.329,62449.499,626846.859,9.82
1959,75,0.04891,0.04774,0.5,61063.835,2915.378,59606.146,564397.36,9.243
1959,76,0.05603,0.0545,0.5,58148.457,3169.217,56563.849,504791.214,8.681
1959,77,0.06193,0.06007,0.5,54979.24,3302.423,53328.029,448227.365,8.153
1959,78,0.06825,0.066,0.5,51676.817,3410.744,49971.446,394899.336,7.642
1959,79,0.07837,0.07542,0.5,48266.074,3640.042,46446.052,344927.891,7.146
1959,80,0.08583,0.0823,0.5,44626.031,3672.791,42789.636,298481.838,6.689
1959,81,0.0963,0.09188,0.5,40953.241,3762.795,39071.843,255692.202,6.244
1959,82,0.10658,0.10119,0.5,37190.446,3763.154,35308.868,216620.359,5.825
1959,83,0.12217,0.11514,0.5,33427.291,3848.758,31502.912,181311.491,5.424
1959,84,0.1329,0.12462,0.5,29578.533,3686.093,27735.487,149808.578,5.065
1959,85,0.1454,0.13554,0.5,25892.44,3509.539,24137.671,122073.091,4.715
1959,86,0.16615,0.1534,0.5,22382.902,3433.601,20666.101,97935.42,4.375
1959,87,0.17592,0.1617,0.5,18949.3,3064.023,17417.289,77269.319,4.078
1959,88,0.20473,0.18572,0.5,15885.277,2950.258,14410.148,59852.031,3.768
1959,89,0.21575,0.19474,0.5,12935.019,2518.952,11675.543,45441.882,3.513
1959,90,0.2496,0.22191,0.5,10416.068,2311.41,9260.363,33766.339,3.242
1959,91,0.27364,0.2407,0.5,8104.658,1950.827,7129.244,24505.976,3.024
1959,92,0.29906,0.26016,0.5,6153.831,1600.99,5353.336,17376.732,2.824
1959,93,0.32579,0.28016,0.5,4552.84,1275.51,3915.085,12023.396,2.641
1959,94,0.35371,0.30055,0.5,3277.33,985.012,2784.824,8108.311,2.474
1959,95,0.38265,0.3212,0.5,2292.318,736.293,1924.172,5323.487,2.322
1959,96,0.41246,0.34194,0.5,1556.025,532.068,1289.991,3399.315,2.185
1959,97,0.44292,0.36261,0.5,1023.957,371.302,838.306,2109.324,2.06
1959,98,0.47382,0.38306,0.5,652.655,250.009,527.651,1271.018,1.947
1959,99,0.50491,0.40314,0.5,402.646,162.322,321.485,743.367,1.846
1959,100,0.53597,0.4227,0.5,240.324,101.584,189.532,421.882,1.755
1959,101,0.56676,0.44161,0.5,138.74,61.269,108.105,232.35,1.675
1959,102,0.59703,0.45978,0.5,77.471,35.62,59.661,124.244,1.604
1959,103,0.62659,0.47711,0.5,41.851,19.968,31.867,64.583,1.543
1959,104,0.65523,0.49354,0.5,21.884,10.8,16.483,32.716,1.495
1959,105,0.68278,1,1.465,11.083,11.083,16.232,16.232,1.465
1960,0,0.02003,0.01968,0.109,1e+05,1968.027,98246.662,7459985.764,74.6
1960,1,0.00157,0.00157,0.5,98031.973,154.146,97954.9,7361739.102,75.095
1960,2,7e-04,7e-04,0.5,97877.828,68.751,97843.452,7263784.202,74.213
1960,3,0.00044,0.00044,0.5,97809.077,42.581,97787.786,7165940.749,73.265
1960,4,0.00041,0.00041,0.5,97766.496,39.924,97746.534,7068152.963,72.296
1960,5,0.00043,0.00043,0.5,97726.573,42.308,97705.419,6970406.429,71.326
1960,6,0.00032,0.00032,0.5,97684.265,31.495,97668.517,6872701.01,70.356
1960,7,0.00033,0.00033,0.5,97652.77,31.839,97636.85,6775032.493,69.379
1960,8,0.00025,0.00025,0.5,97620.931,24.262,97608.8,6677395.643,68.401
1960,9,0.00025,0.00025,0.5,97596.669,24.757,97584.291,6579786.843,67.418
1960,10,0.00023,0.00023,0.5,97571.912,21.999,97560.913,6482202.552,66.435
1960,11,0.00025,0.00025,0.5,97549.913,24.286,97537.77,6384641.64,65.45
1960,12,0.00027,0.00027,0.5,97525.627,26.258,97512.498,6287103.87,64.466
1960,13,0.00026,0.00026,0.5,97499.369,25.025,97486.857,6189591.372,63.483
1960,14,0.00028,0.00028,0.5,97474.344,27.36,97460.664,6092104.515,62.5
1960,15,0.00034,0.00034,0.5,97446.984,32.84,97430.564,5994643.851,61.517
1960,16,0.00029,0.00029,0.5,97414.144,28.56,97399.864,5897213.287,60.538
1960,17,0.00031,0.00031,0.5,97385.584,30.361,97370.404,5799813.422,59.555
1960,18,0.00033,0.00033,0.5,97355.223,32.287,97339.079,5702443.019,58.574
1960,19,0.00047,0.00047,0.5,97322.936,46.143,97299.864,5605103.939,57.593
1960,20,0.00052,0.00052,0.5,97276.793,50.501,97251.542,5507804.075,56.62
1960,21,0.00047,0.00047,0.5,97226.292,45.366,97203.609,5410552.532,55.649
1960,22,0.00066,0.00066,0.5,97180.926,63.98,97148.936,5313348.923,54.675
1960,23,0.00067,0.00067,0.5,97116.946,65.52,97084.186,5216199.987,53.711
1960,24,0.00065,0.00065,0.5,97051.426,62.674,97020.089,5119115.802,52.746
1960,25,0.00072,0.00072,0.5,96988.752,70.071,96953.716,5022095.713,51.78
1960,26,0.00076,0.00076,0.5,96918.681,73.259,96882.051,4925141.997,50.817
1960,27,0.00077,0.00077,0.5,96845.422,74.382,96808.231,4828259.945,49.855
1960,28,0.00089,0.00089,0.5,96771.04,85.873,96728.103,4731451.715,48.893
1960,29,0.00095,0.00095,0.5,96685.167,92.108,96639.113,4634723.611,47.936
1960,30,0.00108,0.00108,0.5,96593.059,104.229,96540.944,4538084.499,46.981
1960,31,0.00114,0.00114,0.5,96488.83,109.854,96433.903,4441543.555,46.032
1960,32,0.00128,0.00128,0.5,96378.976,123.4,96317.276,4345109.652,45.084
1960,33,0.00131,0.00131,0.5,96255.575,125.979,96192.586,4248792.376,44.141
1960,34,0.00128,0.00128,0.5,96129.597,122.762,96068.216,4152599.79,43.198
1960,35,0.00147,0.00147,0.5,96006.835,140.691,95936.489,4056531.575,42.253
1960,36,0.00149,0.00149,0.5,95866.144,143.065,95794.612,3960595.085,41.314
1960,37,0.00167,0.00167,0.5,95723.079,159.985,95643.087,3864800.474,40.375
1960,38,0.00201,0.00201,0.5,95563.094,191.609,95467.289,3769157.387,39.442
1960,39,0.0023,0.0023,0.5,95371.485,219.406,95261.782,3673690.098,38.52
1960,40,0.00249,0.00249,0.5,95152.079,236.578,95033.79,3578428.315,37.607
1960,41,0.00177,0.00177,0.5,94915.501,167.853,94831.574,3483394.526,36.7
1960,42,0.0019,0.0019,0.5,94747.647,179.823,94657.736,3388562.952,35.764
1960,43,0.00191,0.00191,0.5,94567.825,180.917,94477.366,3293905.216,34.831
1960,44,0.00216,0.00216,0.5,94386.907,203.517,94285.148,3199427.85,33.897
1960,45,0.00349,0.00349,0.5,94183.39,328.556,94019.112,3105142.702,32.969
1960,46,0.00396,0.00396,0.5,93854.833,371.384,93669.142,3011123.59,32.083
1960,47,0.00406,0.00405,0.5,93483.45,378.878,93294.011,2917454.449,31.208
1960,48,0.00404,0.00403,0.5,93104.572,375.286,92916.928,2824160.438,30.333
1960,49,0.00428,0.00427,0.5,92729.285,396.236,92531.167,2731243.509,29.454
1960,50,0.00476,0.00474,0.5,92333.049,438.06,92114.019,2638712.342,28.578
1960,51,0.00532,0.0053,0.5,91894.989,487.418,91651.28,2546598.323,27.712
1960,52,0.0057,0.00568,0.5,91407.571,519.457,91147.843,2454947.043,26.857
1960,53,0.00624,0.00622,0.5,90888.115,565.27,90605.48,2363799.2,26.008
1960,54,0.00643,0.00641,0.5,90322.845,578.74,90033.475,2273193.72,25.167
1960,55,0.00662,0.0066,0.5,89744.104,592.021,89448.094,2183160.246,24.327
1960,56,0.00696,0.00694,0.5,89152.084,618.589,88842.789,2093712.152,23.485
1960,57,0.00785,0.00782,0.5,88533.494,692.263,88187.362,2004869.363,22.645
1960,58,0.00822,0.00819,0.5,87841.231,719.384,87481.539,1916682,21.82
1960,59,0.00946,0.00941,0.5,87121.847,820.066,86711.814,1829200.462,20.996
1960,60,0.00989,0.00984,0.5,86301.781,849.193,85877.184,1742488.648,20.191
1960,61,0.0107,0.01064,0.5,85452.588,909.367,84997.905,1656611.463,19.386
1960,62,0.01225,0.01218,0.5,84543.221,1029.544,84028.449,1571613.559,18.589
1960,63,0.01291,0.01283,0.5,83513.677,1071.46,82977.948,1487585.109,17.812
1960,64,0.01433,0.01423,0.5,82442.218,1172.874,81855.781,1404607.162,17.037
1960,65,0.01558,0.01546,0.5,81269.344,1256.346,80641.17,1322751.381,16.276
1960,66,0.01828,0.01811,0.5,80012.997,1449.063,79288.466,1242110.211,15.524
1960,67,0.01949,0.0193,0.5,78563.935,1516.076,77805.897,1162821.744,14.801
1960,68,0.02093,0.02071,0.5,77047.859,1595.857,76249.93,1085015.847,14.082
1960,69,0.02307,0.0228,0.5,75452.002,1720.49,74591.756,1008765.917,13.37
1960,70,0.02563,0.02531,0.5,73731.511,1865.813,72798.605,934174.161,12.67
1960,71,0.02868,0.02827,0.5,71865.698,2031.7,70849.848,861375.556,11.986
1960,72,0.03262,0.03209,0.5,69833.998,2241.224,68713.386,790525.708,11.32
1960,73,0.03635,0.0357,0.5,67592.775,2413.027,66386.261,721812.321,10.679
1960,74,0.04221,0.04134,0.5,65179.747,2694.562,63832.466,655426.061,10.056
1960,75,0.04823,0.04709,0.5,62485.185,2942.572,61013.899,591593.594,9.468
1960,76,0.05465,0.05319,0.5,59542.613,3167.172,57959.027,530579.695,8.911
1960,77,0.06181,0.05995,0.5,56375.441,3379.98,54685.451,472620.668,8.383
1960,78,0.07081,0.06839,0.5,52995.461,3624.174,51183.374,417935.217,7.886
1960,79,0.07479,0.07209,0.5,49371.288,3559.293,47591.641,366751.842,7.428
1960,80,0.0822,0.07896,0.5,45811.994,3617.258,44003.365,319160.201,6.967
1960,81,0.09086,0.08691,0.5,42194.736,3667.122,40361.175,275156.836,6.521
1960,82,0.10021,0.09543,0.5,38527.614,3676.52,36689.354,234795.661,6.094
1960,83,0.11211,0.10616,0.5,34851.094,3699.648,33001.27,198106.306,5.684
1960,84,0.1247,0.11738,0.5,31151.446,3656.52,29323.186,165105.036,5.3
1960,85,0.14027,0.13108,0.5,27494.926,3604.029,25692.911,135781.85,4.938
1960,86,0.15033,0.13982,0.5,23890.897,3340.536,22220.629,110088.939,4.608
1960,87,0.17173,0.15815,0.5,20550.361,3250.059,18925.332,87868.31,4.276
1960,88,0.18144,0.16635,0.5,17300.302,2877.904,15861.35,68942.978,3.985
1960,89,0.20479,0.18577,0.5,14422.398,2679.227,13082.785,53081.628,3.68
1960,90,0.23436,0.20978,0.5,11743.171,2463.481,10511.431,39998.844,3.406
1960,91,0.25707,0.22779,0.5,9279.69,2113.824,8222.779,29487.413,3.178
1960,92,0.28117,0.24651,0.5,7165.867,1766.478,6282.628,21264.634,2.967
1960,93,0.30659,0.26584,0.5,5399.389,1435.384,4681.697,14982.007,2.775
1960,94,0.33325,0.28566,0.5,3964.005,1132.343,3397.833,10300.31,2.598
1960,95,0.36103,0.30582,0.5,2831.662,865.981,2398.671,6902.477,2.438
1960,96,0.38976,0.32619,0.5,1965.681,641.185,1645.088,4503.805,2.291
1960,97,0.41928,0.34661,0.5,1324.496,459.087,1094.952,2858.717,2.158
1960,98,0.44938,0.36694,0.5,865.409,317.55,706.634,1763.764,2.038
1960,99,0.47987,0.38701,0.5,547.859,212.027,441.846,1057.13,1.93
1960,100,0.5105,0.40669,0.5,335.832,136.58,267.542,615.285,1.832
1960,101,0.54106,0.42585,0.5,199.252,84.852,156.826,347.742,1.745
1960,102,0.5713,0.44437,0.5,114.4,50.836,88.982,190.916,1.669
1960,103,0.60103,0.46215,0.5,63.564,29.376,48.876,101.934,1.604
1960,104,0.63003,0.47911,0.5,34.188,16.38,25.998,53.058,1.552
1960,105,0.65812,1,1.519,17.808,17.808,27.06,27.06,1.519
1961,0,0.01939,0.01906,0.107,1e+05,1905.95,98298.54,7502037.95,75.02
1961,1,0.00159,0.00159,0.5,98094.05,155.791,98016.154,7403739.41,75.476
1961,2,0.00073,0.00073,0.5,97938.259,71.546,97902.486,7305723.256,74.595
1961,3,0.00048,0.00048,0.5,97866.713,47.053,97843.186,7207820.77,73.649
1961,4,0.00044,0.00044,0.5,97819.659,42.626,97798.346,7109977.584,72.685
1961,5,0.00039,0.00039,0.5,97777.033,38.191,97757.938,7012179.238,71.716
1961,6,0.00037,0.00037,0.5,97738.843,36.611,97720.537,6914421.3,70.744
1961,7,0.00032,0.00032,0.5,97702.232,31.709,97686.377,6816700.763,69.77
1961,8,0.00033,0.00033,0.5,97670.523,32.431,97654.307,6719014.386,68.793
1961,9,0.00026,0.00026,0.5,97638.091,25.34,97625.421,6621360.079,67.815
1961,10,0.00023,0.00023,0.5,97612.751,22.85,97601.326,6523734.657,66.833
1961,11,2e-04,2e-04,0.5,97589.901,19.818,97579.992,6426133.331,65.848
1961,12,0.00022,0.00022,0.5,97570.083,21.597,97559.285,6328553.339,64.862
1961,13,0.00023,0.00023,0.5,97548.486,22.447,97537.262,6230994.054,63.876
1961,14,0.00031,0.00031,0.5,97526.039,30.319,97510.879,6133456.792,62.89
1961,15,0.00039,0.00039,0.5,97495.72,37.608,97476.916,6035945.913,61.91
1961,16,4e-04,4e-04,0.5,97458.112,38.686,97438.769,5938468.997,60.934
1961,17,5e-04,5e-04,0.5,97419.426,48.404,97395.224,5841030.228,59.958
1961,18,0.00043,0.00043,0.5,97371.022,42.311,97349.867,5743635.004,58.987
1961,19,6e-04,6e-04,0.5,97328.712,58.097,97299.663,5646285.137,58.013
1961,20,0.00056,0.00056,0.5,97270.615,54.782,97243.223,5548985.474,57.047
1961,21,0.00059,0.00059,0.5,97215.832,57.617,97187.024,5451742.25,56.079
1961,22,0.00062,0.00062,0.5,97158.215,60.219,97128.106,5354555.226,55.112
1961,23,0.00061,0.00061,0.5,97097.996,58.963,97068.515,5257427.12,54.146
1961,24,0.00073,0.00073,0.5,97039.033,70.381,97003.843,5160358.606,53.178
1961,25,7e-04,7e-04,0.5,96968.652,67.613,96934.846,5063354.763,52.216
1961,26,0.00075,0.00075,0.5,96901.04,73.068,96864.505,4966419.917,51.252
1961,27,0.00078,0.00078,0.5,96827.971,75.43,96790.256,4869555.412,50.291
1961,28,0.00088,0.00088,0.5,96752.541,85.274,96709.904,4772765.156,49.33
1961,29,0.00093,0.00093,0.5,96667.267,90.041,96622.247,4676055.252,48.373
1961,30,0.00097,0.00097,0.5,96577.226,93.948,96530.252,4579433.005,47.417
1961,31,0.00106,0.00106,0.5,96483.278,102.677,96431.939,4482902.753,46.463
1961,32,0.00119,0.00119,0.5,96380.601,114.945,96323.129,4386470.814,45.512
1961,33,0.00116,0.00116,0.5,96265.656,111.333,96209.99,4290147.685,44.566
1961,34,0.00125,0.00125,0.5,96154.324,120.125,96094.261,4193937.695,43.617
1961,35,0.00137,0.00137,0.5,96034.199,131.719,95968.339,4097843.434,42.671
1961,36,0.00135,0.00135,0.5,95902.479,129.83,95837.564,4001875.095,41.729
1961,37,0.00153,0.00152,0.5,95772.649,145.972,95699.663,3906037.531,40.784
1961,38,0.00165,0.00164,0.5,95626.677,157.295,95548.029,3810337.868,39.846
1961,39,0.00189,0.00189,0.5,95469.382,180.532,95379.116,3714789.839,38.911
1961,40,0.00214,0.00214,0.5,95288.849,203.555,95187.072,3619410.723,37.984
1961,41,0.00235,0.00235,0.5,95085.295,223.593,94973.498,3524223.651,37.064
1961,42,0.00172,0.00171,0.5,94861.702,162.568,94780.418,3429250.153,36.15
1961,43,0.002,0.002,0.5,94699.134,189.469,94604.4,3334469.735,35.211
1961,44,0.00205,0.00205,0.5,94509.666,193.733,94412.799,3239865.335,34.281
1961,45,0.00224,0.00224,0.5,94315.933,210.994,94210.436,3145452.535,33.35
1961,46,0.00374,0.00373,0.5,94104.939,351.339,93929.269,3051242.099,32.424
1961,47,0.00442,0.00441,0.5,93753.599,413.387,93546.906,2957312.83,31.543
1961,48,0.00461,0.0046,0.5,93340.213,429.142,93125.642,2863765.924,30.681
1961,49,0.00416,0.00415,0.5,92911.071,385.82,92718.161,2770640.282,29.82
1961,50,0.00423,0.00422,0.5,92525.251,390.751,92329.875,2677922.121,28.943
1961,51,0.00458,0.00457,0.5,92134.5,421.381,91923.809,2585592.246,28.063
1961,52,0.00488,0.00486,0.5,91713.118,446.137,91490.05,2493668.437,27.19
1961,53,0.00546,0.00545,0.5,91266.981,497.295,91018.333,2402178.387,26.32
1961,54,0.00619,0.00617,0.5,90769.686,560.464,90489.454,2311160.054,25.462
1961,55,0.00659,0.00657,0.5,90209.222,592.683,89912.88,2220670.6,24.617
1961,56,0.00741,0.00738,0.5,89616.539,661.491,89285.794,2130757.72,23.776
1961,57,0.00777,0.00774,0.5,88955.048,688.722,88610.687,2041471.926,22.949
1961,58,0.00857,0.00853,0.5,88266.326,753.251,87889.7,1952861.239,22.125
1961,59,0.00942,0.00937,0.5,87513.075,820.167,87102.992,1864971.539,21.311
1961,60,0.00966,0.00962,0.5,86692.908,833.85,86275.984,1777868.547,20.508
1961,61,0.01006,0.01001,0.5,85859.059,859.637,85429.24,1691592.563,19.702
1961,62,0.01104,0.01098,0.5,84999.422,933.29,84532.777,1606163.323,18.896
1961,63,0.01242,0.01234,0.5,84066.132,1037.549,83547.358,1521630.546,18.1
1961,64,0.01364,0.01354,0.5,83028.583,1124.461,82466.352,1438083.188,17.32
1961,65,0.01506,0.01495,0.5,81904.122,1224.463,81291.89,1355616.836,16.551
1961,66,0.01679,0.01665,0.5,80679.659,1343.666,80007.826,1274324.946,15.795
1961,67,0.01886,0.01869,0.5,79335.992,1482.577,78594.704,1194317.12,15.054
1961,68,0.02041,0.02021,0.5,77853.415,1573.268,77066.781,1115722.416,14.331
1961,69,0.02262,0.02237,0.5,76280.147,1706.472,75426.911,1038655.635,13.616
1961,70,0.02479,0.02449,0.5,74573.675,1826.295,73660.527,963228.724,12.916
1961,71,0.02857,0.02817,0.5,72747.38,2049.173,71722.794,889568.197,12.228
1961,72,0.03268,0.03215,0.5,70698.207,2273.066,69561.674,817845.403,11.568
1961,73,0.03663,0.03597,0.5,68425.141,2461.188,67194.547,748283.729,10.936
1961,74,0.03917,0.03842,0.5,65963.953,2534.302,64696.802,681089.183,10.325
1961,75,0.04466,0.04368,0.5,63429.651,2770.814,62044.245,616392.38,9.718
1961,76,0.05067,0.04942,0.5,60658.838,2997.651,59160.012,554348.136,9.139
1961,77,0.05693,0.05535,0.5,57661.186,3191.637,56065.368,495188.123,8.588
1961,78,0.06387,0.06189,0.5,54469.55,3371.279,52783.91,439122.755,8.062
1961,79,0.07175,0.06927,0.5,51098.271,3539.322,49328.61,386338.845,7.561
1961,80,0.07496,0.07225,0.5,47558.949,3436.05,45840.924,337010.235,7.086
1961,81,0.08576,0.08223,0.5,44122.899,3628.237,42308.78,291169.311,6.599
1961,82,0.0975,0.09297,0.5,40494.662,3764.743,38612.291,248860.531,6.146
1961,83,0.10872,0.10312,0.5,36729.919,3787.541,34836.149,210248.241,5.724
1961,84,0.12352,0.11634,0.5,32942.379,3832.375,31026.191,175412.092,5.325
1961,85,0.13521,0.12664,0.5,29110.003,3686.635,27266.686,144385.901,4.96
1961,86,0.15176,0.14105,0.5,25423.368,3586.064,23630.336,117119.215,4.607
1961,87,0.16464,0.15212,0.5,21837.304,3321.917,20176.346,93488.879,4.281
1961,88,0.18512,0.16944,0.5,18515.387,3137.251,16946.762,73312.533,3.96
1961,89,0.19221,0.17535,0.5,15378.137,2696.616,14029.829,56365.771,3.665
1961,90,0.23741,0.21222,0.5,12681.52,2691.302,11335.87,42335.943,3.338
1961,91,0.26195,0.23161,0.5,9990.219,2313.857,8833.29,31000.073,3.103
1961,92,0.28806,0.25179,0.5,7676.362,1932.848,6709.937,22166.783,2.888
1961,93,0.31566,0.27263,0.5,5743.513,1565.846,4960.59,15456.845,2.691
1961,94,0.34462,0.29397,0.5,4177.667,1228.099,3563.618,10496.255,2.512
1961,95,0.37479,0.31564,0.5,2949.568,930.998,2484.069,6932.637,2.35
1961,96,0.40596,0.33746,0.5,2018.57,681.189,1677.976,4448.568,2.204
1961,97,0.43791,0.35925,0.5,1337.381,480.452,1097.156,2770.592,2.072
1961,98,0.47038,0.38081,0.5,856.93,326.331,693.764,1673.436,1.953
1961,99,0.5031,0.40198,0.5,530.599,213.291,423.953,979.672,1.846
1961,100,0.5358,0.42259,0.5,317.307,134.09,250.262,555.719,1.751
